pair_id,CUI,label,original_cui,start_index,end_index
"241517fa-66c7-11e7-9c87-f45c89b91419,ng",C0398623,non-entailment,C0007787,,
"241517fa-66c7-11e7-9c87-f45c89b91419,ng",C0242231,non-entailment,C0007787,,
"241517fa-66c7-11e7-9c87-f45c89b91419,ng",C0587044,non-entailment,C0007787,,
24153a70-66c7-11e7-97a8-f45c89b91419,C0007766,entailment,C0007766,19,40
"24153a70-66c7-11e7-97a8-f45c89b91419,ng",C0007282,non-entailment,C0007766,,
"24153a70-66c7-11e7-97a8-f45c89b91419,ng",C0236073,non-entailment,C0007766,,
"24153a70-66c7-11e7-97a8-f45c89b91419,ng",C0007273,non-entailment,C0007766,,
"24153a70-66c7-11e7-97a8-f45c89b91419,ng",C0007787,non-entailment,C0007766,,
"24153a70-66c7-11e7-97a8-f45c89b91419,ng",C0333559,non-entailment,C0007766,,
"24153a70-66c7-11e7-97a8-f45c89b91419,ng",C0162871,non-entailment,C0007766,,
"24153a70-66c7-11e7-97a8-f45c89b91419,ng",C0149871,non-entailment,C0007766,,
"24153a70-66c7-11e7-97a8-f45c89b91419,ng",C0398623,non-entailment,C0007766,,
"24153a70-66c7-11e7-97a8-f45c89b91419,ng",C0003486,non-entailment,C0007766,,
"24153a70-66c7-11e7-97a8-f45c89b91419,ng",C0042345,non-entailment,C0007766,,
2415965a-66c7-11e7-a448-f45c89b91419,C0152020,entailment,C0152020,16,40
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0021843,non-entailment,C0152020,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0001339,non-entailment,C0152020,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C1561643,non-entailment,C0152020,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0004763,non-entailment,C0152020,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0017168,non-entailment,C0152020,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0008325,non-entailment,C0152020,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0022104,non-entailment,C0152020,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0085615,non-entailment,C0152020,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0018801,non-entailment,C0152020,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0011168,non-entailment,C0152020,,
24159be6-66c7-11e7-b476-f45c89b91419,C0027051,entailment,C0027051,29,51
"24159be6-66c7-11e7-b476-f45c89b91419,ng",C0587044,non-entailment,C0027051,,
"24159be6-66c7-11e7-b476-f45c89b91419,ng",C0242231,non-entailment,C0027051,,
"24159be6-66c7-11e7-b476-f45c89b91419,ng",C0742758,non-entailment,C0027051,,
"24159be6-66c7-11e7-b476-f45c89b91419,ng",C0149721,non-entailment,C0027051,,
"24159be6-66c7-11e7-b476-f45c89b91419,ng",C0003504,non-entailment,C0027051,,
"24159be6-66c7-11e7-b476-f45c89b91419,ng",C0026269,non-entailment,C0027051,,
"24159be6-66c7-11e7-b476-f45c89b91419,ng",C0003507,non-entailment,C0027051,,
"24159be6-66c7-11e7-b476-f45c89b91419,ng",C0026267,non-entailment,C0027051,,
"24159be6-66c7-11e7-b476-f45c89b91419,ng",C0007787,non-entailment,C0027051,,
"24159be6-66c7-11e7-b476-f45c89b91419,ng",C0020542,non-entailment,C0027051,,
2415d078-66c7-11e7-af3b-f45c89b91419,C0011847,entailment,C0011847,20,28
24163b3a-66c7-11e7-bc21-f45c89b91419,C0010054,entailment,C0010054,16,39
"24163b3a-66c7-11e7-bc21-f45c89b91419,ng",C0002965,non-entailment,C0010054,,
"24163b3a-66c7-11e7-bc21-f45c89b91419,ng",C0007194,non-entailment,C0010054,,
"24163b3a-66c7-11e7-bc21-f45c89b91419,ng",C0155626,non-entailment,C0010054,,
"24163b3a-66c7-11e7-bc21-f45c89b91419,ng",C0038449,non-entailment,C0010054,,
"24163b3a-66c7-11e7-bc21-f45c89b91419,ng",C0020538,non-entailment,C0010054,,
"24163b3a-66c7-11e7-bc21-f45c89b91419,ng",C0018802,non-entailment,C0010054,,
"24163b3a-66c7-11e7-bc21-f45c89b91419,ng",C0035439,non-entailment,C0010054,,
"24163b3a-66c7-11e7-bc21-f45c89b91419,ng",C0085129,non-entailment,C0010054,,
"24163b3a-66c7-11e7-bc21-f45c89b91419,ng",C0011880,non-entailment,C0010054,,
"24163b3a-66c7-11e7-bc21-f45c89b91419,ng",C0085615,non-entailment,C0010054,,
2416c90a-66c7-11e7-b579-f45c89b91419,C0011880,entailment,C0011880,33,54
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C0035078,non-entailment,C0011880,,
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C1956346,non-entailment,C0011880,,
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C0155626,non-entailment,C0011880,,
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C0001339,non-entailment,C0011880,,
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C0020538,non-entailment,C0011880,,
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C1561643,non-entailment,C0011880,,
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C0022661,non-entailment,C0011880,,
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C0002965,non-entailment,C0011880,,
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C0011854,non-entailment,C0011880,,
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C0152020,non-entailment,C0011880,,
24180976-66c7-11e7-b435-f45c89b91419,C0150055,entailment,C0150055,12,24
"24180976-66c7-11e7-b435-f45c89b91419,ng",C0457949,non-entailment,C0150055,,
"24180976-66c7-11e7-b435-f45c89b91419,ng",C0679247,non-entailment,C0150055,,
"24180976-66c7-11e7-b435-f45c89b91419,ng",C0003864,non-entailment,C0150055,,
"24180976-66c7-11e7-b435-f45c89b91419,ng",C0494475,non-entailment,C0150055,,
"24180976-66c7-11e7-b435-f45c89b91419,ng",C0149871,non-entailment,C0150055,,
"24180976-66c7-11e7-b435-f45c89b91419,ng",C0751449,non-entailment,C0150055,,
"24180976-66c7-11e7-b435-f45c89b91419,ng",C0013182,non-entailment,C0150055,,
"24180976-66c7-11e7-b435-f45c89b91419,ng",C0022104,non-entailment,C0150055,,
"24180976-66c7-11e7-b435-f45c89b91419,ng",C0149931,non-entailment,C0150055,,
"24180976-66c7-11e7-b435-f45c89b91419,ng",C0262655,non-entailment,C0150055,,
2418145c-66c7-11e7-aa8a-f45c89b91419,C0012813,entailment,C0012813,27,41
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0235329,non-entailment,C0012813,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0235325,non-entailment,C0012813,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0017152,non-entailment,C0012813,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0008350,non-entailment,C0012813,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0042345,non-entailment,C0012813,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0023890,non-entailment,C0012813,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0149801,non-entailment,C0012813,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0010709,non-entailment,C0012813,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0262655,non-entailment,C0012813,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0162871,non-entailment,C0012813,,
2418229e-66c7-11e7-9377-f45c89b91419,C0032962,entailment,C0032962,18,44
2418df22-66c7-11e7-a5b6-f45c89b91419,C0018802,entailment,C0018802,29,32
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0035078,non-entailment,C0018802,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0032227,non-entailment,C0018802,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C1561643,non-entailment,C0018802,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0155626,non-entailment,C0018802,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0002965,non-entailment,C0018802,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0007194,non-entailment,C0018802,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0022660,non-entailment,C0018802,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0020538,non-entailment,C0018802,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0018790,non-entailment,C0018802,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0085615,non-entailment,C0018802,,
241acbac-66c7-11e7-9650-f45c89b91419,C0022661,entailment,C0022661,16,39
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C1561643,non-entailment,C0022661,,
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0018802,non-entailment,C0022661,,
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0022660,non-entailment,C0022661,,
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0038449,non-entailment,C0022661,,
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0020538,non-entailment,C0022661,,
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0018801,non-entailment,C0022661,,
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0162316,non-entailment,C0022661,,
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0155626,non-entailment,C0022661,,
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0032227,non-entailment,C0022661,,
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0018799,non-entailment,C0022661,,
241ae736-66c7-11e7-9af3-f45c89b91419,C0020676,entailment,C0020676,15,29
"241ae736-66c7-11e7-9af3-f45c89b91419,ng",C0017168,non-entailment,C0020676,,
"241ae736-66c7-11e7-9af3-f45c89b91419,ng",C0020538,non-entailment,C0020676,,
"241ae736-66c7-11e7-9af3-f45c89b91419,ng",C0018802,non-entailment,C0020676,,
"241ae736-66c7-11e7-9af3-f45c89b91419,ng",C0022104,non-entailment,C0020676,,
"241ae736-66c7-11e7-9af3-f45c89b91419,ng",C1561643,non-entailment,C0020676,,
"241ae736-66c7-11e7-9af3-f45c89b91419,ng",C0035078,non-entailment,C0020676,,
"241ae736-66c7-11e7-9af3-f45c89b91419,ng",C0085615,non-entailment,C0020676,,
"241ae736-66c7-11e7-9af3-f45c89b91419,ng",C0004763,non-entailment,C0020676,,
"241ae736-66c7-11e7-9af3-f45c89b91419,ng",C1510654,non-entailment,C0020676,,
"241ae736-66c7-11e7-9af3-f45c89b91419,ng",C0007194,non-entailment,C0020676,,
241b819e-66c7-11e7-a235-f45c89b91419,C0026269,entailment,C0026269,16,31
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0003504,non-entailment,C0026269,,
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0003507,non-entailment,C0026269,,
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0026267,non-entailment,C0026269,,
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0587044,non-entailment,C0026269,,
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0242231,non-entailment,C0026269,,
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0020542,non-entailment,C0026269,,
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0149721,non-entailment,C0026269,,
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0027051,non-entailment,C0026269,,
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0742758,non-entailment,C0026269,,
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0003486,non-entailment,C0026269,,
241b8a92-66c7-11e7-8fe0-f45c89b91419,C0034063,entailment,C0034063,12,27
"241b8a92-66c7-11e7-8fe0-f45c89b91419,ng",C0020542,non-entailment,C0034063,,
"241b8a92-66c7-11e7-8fe0-f45c89b91419,ng",C0032290,non-entailment,C0034063,,
"241b8a92-66c7-11e7-8fe0-f45c89b91419,ng",C0876973,non-entailment,C0034063,,
"241b8a92-66c7-11e7-8fe0-f45c89b91419,ng",C0949083,non-entailment,C0034063,,
"241b8a92-66c7-11e7-8fe0-f45c89b91419,ng",C0032285,non-entailment,C0034063,,
"241b8a92-66c7-11e7-8fe0-f45c89b91419,ng",C0040583,non-entailment,C0034063,,
"241b8a92-66c7-11e7-8fe0-f45c89b91419,ng",C0038833,non-entailment,C0034063,,
"241b8a92-66c7-11e7-8fe0-f45c89b91419,ng",C0694549,non-entailment,C0034063,,
"241b8a92-66c7-11e7-8fe0-f45c89b91419,ng",C0026269,non-entailment,C0034063,,
"241b8a92-66c7-11e7-8fe0-f45c89b91419,ng",C0027051,non-entailment,C0034063,,
241c2ccc-66c7-11e7-8c9f-f45c89b91419,C0155626,entailment,C0155626,19,46
"241c2ccc-66c7-11e7-8c9f-f45c89b91419,ng",C0018801,non-entailment,C0155626,,
"241c2ccc-66c7-11e7-8c9f-f45c89b91419,ng",C0085615,non-entailment,C0155626,,
"241c2ccc-66c7-11e7-8c9f-f45c89b91419,ng",C0002965,non-entailment,C0155626,,
"241c2ccc-66c7-11e7-8c9f-f45c89b91419,ng",C0007194,non-entailment,C0155626,,
"241c2ccc-66c7-11e7-8c9f-f45c89b91419,ng",C1561643,non-entailment,C0155626,,
"241c2ccc-66c7-11e7-8c9f-f45c89b91419,ng",C0018802,non-entailment,C0155626,,
"241c2ccc-66c7-11e7-8c9f-f45c89b91419,ng",C1956346,non-entailment,C0155626,,
"241c2ccc-66c7-11e7-8c9f-f45c89b91419,ng",C0018790,non-entailment,C0155626,,
"241c2ccc-66c7-11e7-8c9f-f45c89b91419,ng",C0020538,non-entailment,C0155626,,
"241c2ccc-66c7-11e7-8c9f-f45c89b91419,ng",C0022660,non-entailment,C0155626,,
241c790c-66c7-11e7-af54-f45c89b91419,C0011847,entailment,C0011847,11,19
241ca68c-66c7-11e7-8066-f45c89b91419,C0856738,entailment,C0856738,16,37
241d7a3a-66c7-11e7-a800-f45c89b91419,C0010054,entailment,C0010054,16,39
"241d7a3a-66c7-11e7-a800-f45c89b91419,ng",C0002965,non-entailment,C0010054,,
"241d7a3a-66c7-11e7-a800-f45c89b91419,ng",C0007194,non-entailment,C0010054,,
"241d7a3a-66c7-11e7-a800-f45c89b91419,ng",C0155626,non-entailment,C0010054,,
"241d7a3a-66c7-11e7-a800-f45c89b91419,ng",C0038449,non-entailment,C0010054,,
"241d7a3a-66c7-11e7-a800-f45c89b91419,ng",C0020538,non-entailment,C0010054,,
"241d7a3a-66c7-11e7-a800-f45c89b91419,ng",C0018802,non-entailment,C0010054,,
"241d7a3a-66c7-11e7-a800-f45c89b91419,ng",C0035439,non-entailment,C0010054,,
"241d7a3a-66c7-11e7-a800-f45c89b91419,ng",C0085129,non-entailment,C0010054,,
"241d7a3a-66c7-11e7-a800-f45c89b91419,ng",C0011880,non-entailment,C0010054,,
"241d7a3a-66c7-11e7-a800-f45c89b91419,ng",C0085615,non-entailment,C0010054,,
241e41ae-66c7-11e7-adc0-f45c89b91419,C0032227,entailment,C0032227,14,30
"241e41ae-66c7-11e7-adc0-f45c89b91419,ng",C0018802,non-entailment,C0032227,,
"241e41ae-66c7-11e7-adc0-f45c89b91419,ng",C0022660,non-entailment,C0032227,,
"241e41ae-66c7-11e7-adc0-f45c89b91419,ng",C0035078,non-entailment,C0032227,,
"241e41ae-66c7-11e7-adc0-f45c89b91419,ng",C0018790,non-entailment,C0032227,,
"241e41ae-66c7-11e7-adc0-f45c89b91419,ng",C0018801,non-entailment,C0032227,,
"241e41ae-66c7-11e7-adc0-f45c89b91419,ng",C1561643,non-entailment,C0032227,,
"241e41ae-66c7-11e7-adc0-f45c89b91419,ng",C0022661,non-entailment,C0032227,,
"241e41ae-66c7-11e7-adc0-f45c89b91419,ng",C0155626,non-entailment,C0032227,,
"241e41ae-66c7-11e7-adc0-f45c89b91419,ng",C1510654,non-entailment,C0032227,,
"241e41ae-66c7-11e7-adc0-f45c89b91419,ng",C0001339,non-entailment,C0032227,,
241e9368-66c7-11e7-8042-f45c89b91419,C0038833,entailment,C0038833,21,36
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0003486,non-entailment,C0038833,,
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0020542,non-entailment,C0038833,,
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0040583,non-entailment,C0038833,,
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0003504,non-entailment,C0038833,,
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0024115,non-entailment,C0038833,,
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0026269,non-entailment,C0038833,,
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0003507,non-entailment,C0038833,,
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0162871,non-entailment,C0038833,,
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0587044,non-entailment,C0038833,,
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0034063,non-entailment,C0038833,,
241ee142-66c7-11e7-9eba-f45c89b91419,C0022661,entailment,C0022661,16,39
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C1561643,non-entailment,C0022661,,
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C0018802,non-entailment,C0022661,,
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C0022660,non-entailment,C0022661,,
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C0038449,non-entailment,C0022661,,
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C0020538,non-entailment,C0022661,,
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C0018801,non-entailment,C0022661,,
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C0162316,non-entailment,C0022661,,
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C0155626,non-entailment,C0022661,,
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C0032227,non-entailment,C0022661,,
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C0018799,non-entailment,C0022661,,
241f0d0c-66c7-11e7-a932-f45c89b91419,C0020538,entailment,C0020538,12,24
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C0035078,non-entailment,C0020538,,
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C0018802,non-entailment,C0020538,,
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C0038449,non-entailment,C0020538,,
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C0018801,non-entailment,C0020538,,
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C0155626,non-entailment,C0020538,,
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C0020676,non-entailment,C0020538,,
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C0002965,non-entailment,C0020538,,
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C0007194,non-entailment,C0020538,,
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C0085615,non-entailment,C0020538,,
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C1956346,non-entailment,C0020538,,
241f3e58-66c7-11e7-9d85-f45c89b91419,C0024115,entailment,C0024115,16,33
"241f3e58-66c7-11e7-9d85-f45c89b91419,ng",C0040583,non-entailment,C0024115,,
"241f3e58-66c7-11e7-9d85-f45c89b91419,ng",C0020542,non-entailment,C0024115,,
"241f3e58-66c7-11e7-9d85-f45c89b91419,ng",C0038833,non-entailment,C0024115,,
"241f3e58-66c7-11e7-9d85-f45c89b91419,ng",C0037199,non-entailment,C0024115,,
"241f3e58-66c7-11e7-9d85-f45c89b91419,ng",C0014009,non-entailment,C0024115,,
"241f3e58-66c7-11e7-9d85-f45c89b91419,ng",C0013182,non-entailment,C0024115,,
"241f3e58-66c7-11e7-9d85-f45c89b91419,ng",C0004364,non-entailment,C0024115,,
"241f3e58-66c7-11e7-9d85-f45c89b91419,ng",C0085129,non-entailment,C0024115,,
"241f3e58-66c7-11e7-9d85-f45c89b91419,ng",C0014118,non-entailment,C0024115,,
"241f3e58-66c7-11e7-9d85-f45c89b91419,ng",C0003864,non-entailment,C0024115,,
241facee-66c7-11e7-8cbc-f45c89b91419,C0002871,entailment,C0002871,16,22
"241facee-66c7-11e7-8cbc-f45c89b91419,ng",C0042029,non-entailment,C0002871,,
"241facee-66c7-11e7-8cbc-f45c89b91419,ng",C0022660,non-entailment,C0002871,,
"241facee-66c7-11e7-8cbc-f45c89b91419,ng",C1561643,non-entailment,C0002871,,
"241facee-66c7-11e7-8cbc-f45c89b91419,ng",C0520679,non-entailment,C0002871,,
"241facee-66c7-11e7-8cbc-f45c89b91419,ng",C0018802,non-entailment,C0002871,,
"241facee-66c7-11e7-8cbc-f45c89b91419,ng",C0011168,non-entailment,C0002871,,
"241facee-66c7-11e7-8cbc-f45c89b91419,ng",C0032227,non-entailment,C0002871,,
"241facee-66c7-11e7-8cbc-f45c89b91419,ng",C0020676,non-entailment,C0002871,,
"241facee-66c7-11e7-8cbc-f45c89b91419,ng",C0015230,non-entailment,C0002871,,
"241facee-66c7-11e7-8cbc-f45c89b91419,ng",C0023895,non-entailment,C0002871,,
241fc9de-66c7-11e7-ae0d-f45c89b91419,C0017152,entailment,C0017152,16,36
"241fc9de-66c7-11e7-ae0d-f45c89b91419,ng",C0235325,non-entailment,C0017152,,
"241fc9de-66c7-11e7-ae0d-f45c89b91419,ng",C0012813,non-entailment,C0017152,,
"241fc9de-66c7-11e7-ae0d-f45c89b91419,ng",C0235329,non-entailment,C0017152,,
"241fc9de-66c7-11e7-ae0d-f45c89b91419,ng",C0023890,non-entailment,C0017152,,
"241fc9de-66c7-11e7-ae0d-f45c89b91419,ng",C0008350,non-entailment,C0017152,,
"241fc9de-66c7-11e7-ae0d-f45c89b91419,ng",C0042345,non-entailment,C0017152,,
"241fc9de-66c7-11e7-ae0d-f45c89b91419,ng",C0017168,non-entailment,C0017152,,
"241fc9de-66c7-11e7-ae0d-f45c89b91419,ng",C0022104,non-entailment,C0017152,,
"241fc9de-66c7-11e7-ae0d-f45c89b91419,ng",C0032290,non-entailment,C0017152,,
"241fc9de-66c7-11e7-ae0d-f45c89b91419,ng",C0004763,non-entailment,C0017152,,
2420c994-66c7-11e7-9f2f-f45c89b91419,C0024115,entailment,C0024115,39,53
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0040583,non-entailment,C0024115,,
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0020542,non-entailment,C0024115,,
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0038833,non-entailment,C0024115,,
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0037199,non-entailment,C0024115,,
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0014009,non-entailment,C0024115,,
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0013182,non-entailment,C0024115,,
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0004364,non-entailment,C0024115,,
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0085129,non-entailment,C0024115,,
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0014118,non-entailment,C0024115,,
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0003864,non-entailment,C0024115,,
2420e03e-66c7-11e7-9cce-f45c89b91419,C0012813,entailment,C0012813,28,42
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0235329,non-entailment,C0012813,,
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0235325,non-entailment,C0012813,,
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0017152,non-entailment,C0012813,,
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0008350,non-entailment,C0012813,,
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0042345,non-entailment,C0012813,,
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0023890,non-entailment,C0012813,,
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0149801,non-entailment,C0012813,,
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0010709,non-entailment,C0012813,,
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0262655,non-entailment,C0012813,,
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0162871,non-entailment,C0012813,,
2421aaba-66c7-11e7-8244-f45c89b91419,C0155909,entailment,C0155909,18,37
"2421aaba-66c7-11e7-8244-f45c89b91419,ng",C0032227,non-entailment,C0155909,,
"2421aaba-66c7-11e7-8244-f45c89b91419,ng",C0014009,non-entailment,C0155909,,
"2421aaba-66c7-11e7-8244-f45c89b91419,ng",C0018799,non-entailment,C0155909,,
"2421aaba-66c7-11e7-8244-f45c89b91419,ng",C0004763,non-entailment,C0155909,,
"2421aaba-66c7-11e7-8244-f45c89b91419,ng",C0007194,non-entailment,C0155909,,
"2421aaba-66c7-11e7-8244-f45c89b91419,ng",C0017168,non-entailment,C0155909,,
"2421aaba-66c7-11e7-8244-f45c89b91419,ng",C0018801,non-entailment,C0155909,,
"2421aaba-66c7-11e7-8244-f45c89b91419,ng",C0018790,non-entailment,C0155909,,
"2421aaba-66c7-11e7-8244-f45c89b91419,ng",C0018802,non-entailment,C0155909,,
"2421aaba-66c7-11e7-8244-f45c89b91419,ng",C0002965,non-entailment,C0155909,,
242246fa-66c7-11e7-a59d-f45c89b91419,C0022661,entailment,C0022661,16,39
"242246fa-66c7-11e7-a59d-f45c89b91419,ng",C1561643,non-entailment,C0022661,,
"242246fa-66c7-11e7-a59d-f45c89b91419,ng",C0018802,non-entailment,C0022661,,
"242246fa-66c7-11e7-a59d-f45c89b91419,ng",C0022660,non-entailment,C0022661,,
"242246fa-66c7-11e7-a59d-f45c89b91419,ng",C0038449,non-entailment,C0022661,,
"242246fa-66c7-11e7-a59d-f45c89b91419,ng",C0020538,non-entailment,C0022661,,
"242246fa-66c7-11e7-a59d-f45c89b91419,ng",C0018801,non-entailment,C0022661,,
"242246fa-66c7-11e7-a59d-f45c89b91419,ng",C0162316,non-entailment,C0022661,,
"242246fa-66c7-11e7-a59d-f45c89b91419,ng",C0155626,non-entailment,C0022661,,
"242246fa-66c7-11e7-a59d-f45c89b91419,ng",C0032227,non-entailment,C0022661,,
"242246fa-66c7-11e7-a59d-f45c89b91419,ng",C0018799,non-entailment,C0022661,,
2423cf1a-66c7-11e7-9465-f45c89b91419,C0004096,entailment,C0004096,16,22
"2423cf1a-66c7-11e7-9465-f45c89b91419,ng",C0149931,non-entailment,C0004096,,
"2423cf1a-66c7-11e7-9465-f45c89b91419,ng",C1956346,non-entailment,C0004096,,
"2423cf1a-66c7-11e7-9465-f45c89b91419,ng",C0014544,non-entailment,C0004096,,
"2423cf1a-66c7-11e7-9465-f45c89b91419,ng",C0024115,non-entailment,C0004096,,
"2423cf1a-66c7-11e7-9465-f45c89b91419,ng",C0014009,non-entailment,C0004096,,
"2423cf1a-66c7-11e7-9465-f45c89b91419,ng",C0019348,non-entailment,C0004096,,
"2423cf1a-66c7-11e7-9465-f45c89b91419,ng",C0155626,non-entailment,C0004096,,
"2423cf1a-66c7-11e7-9465-f45c89b91419,ng",C0037199,non-entailment,C0004096,,
"2423cf1a-66c7-11e7-9465-f45c89b91419,ng",C0037315,non-entailment,C0004096,,
"2423cf1a-66c7-11e7-9465-f45c89b91419,ng",C0011880,non-entailment,C0004096,,
2424695a-66c7-11e7-bd9b-f45c89b91419,C0022104,entailment,C0022104,16,40
"2424695a-66c7-11e7-bd9b-f45c89b91419,ng",C0017168,non-entailment,C0022104,,
"2424695a-66c7-11e7-bd9b-f45c89b91419,ng",C0004763,non-entailment,C0022104,,
"2424695a-66c7-11e7-bd9b-f45c89b91419,ng",C0020676,non-entailment,C0022104,,
